,date_clean,trail,target,PRCP,PRCP_3d,PRCP_5d,TMAX_5d
4278,2020-12-22,Caesar Creek,0,0.0,0.09,0.2,43.8
4291,2020-12-23,Caesar Creek,0,0.07,0.07,0.27,47.8
4302,2020-12-24,Caesar Creek,0,0.26,0.33,0.42000000000000004,48.8
4314,2020-12-25,Caesar Creek,1,0.1,0.43000000000000005,0.43000000000000005,43.2
4331,2020-12-26,Caesar Creek,0,0.0,0.36,0.43000000000000005,41.4
4338,2020-12-27,Caesar Creek,0,0.0,0.1,0.43000000000000005,43.0
4350,2020-12-28,Caesar Creek,0,0.0,0.0,0.36,41.6
4363,2020-12-29,Caesar Creek,0,0.0,0.0,0.1,39.6
4375,2020-12-30,Caesar Creek,0,0.79,0.79,0.79,47.4
4386,2020-12-31,Caesar Creek,0,0.29,1.08,1.08,46.8
4399,2021-01-01,Caesar Creek,0,1.19,2.27,2.27,46.8
4410,2021-01-02,Caesar Creek,0,0.0,1.48,2.27,45.4
4427,2021-01-03,Caesar Creek,0,0.0,1.19,2.27,45.4
4439,2021-01-04,Caesar Creek,0,0.0,0.0,1.48,42.8
4446,2021-01-05,Caesar Creek,0,0.03,0.03,1.22,43.8
4459,2021-01-06,Caesar Creek,0,0.0,0.03,0.03,40.8
4471,2021-01-07,Caesar Creek,0,0.0,0.03,0.03,39.6
4482,2021-01-08,Caesar Creek,0,0.0,0.0,0.03,38.8
4495,2021-01-09,Caesar Creek,1,0.0,0.0,0.03,37.0
4507,2021-01-10,Caesar Creek,1,0.0,0.0,0.0,36.6
4519,2021-01-11,Caesar Creek,1,0.0,0.0,0.0,35.0
4530,2021-01-12,Caesar Creek,1,0.0,0.0,0.0,34.0
4542,2021-01-13,Caesar Creek,1,0.0,0.0,0.0,36.6
4559,2021-01-14,Caesar Creek,1,0.0,0.0,0.0,39.6
4569,2021-01-15,Caesar Creek,0,0.19,0.19,0.19,41.6
4578,2021-01-16,Caesar Creek,0,0.13,0.32,0.32,42.8
4591,2021-01-17,Caesar Creek,0,0.29000000000000004,0.6100000000000001,0.6100000000000001,43.2
4603,2021-01-18,Caesar Creek,0,0.0,0.42000000000000004,0.6100000000000001,40.6
4619,2021-01-19,Caesar Creek,0,0.0,0.29000000000000004,0.6100000000000001,39.6
4626,2021-01-20,Caesar Creek,0,0.0,0.0,0.42000000000000004,37.8
4639,2021-01-21,Caesar Creek,0,0.0,0.0,0.29000000000000004,40.8
4650,2021-01-22,Caesar Creek,1,0.0,0.0,0.0,41.2
4662,2021-01-23,Caesar Creek,1,0.0,0.0,0.0,41.2
4679,2021-01-24,Caesar Creek,0,0.24000000000000002,0.24000000000000002,0.24000000000000002,38.8
4687,2021-01-25,Caesar Creek,0,0.51,0.75,0.75,38.2
4698,2021-01-26,Caesar Creek,0,0.03,0.78,0.78,37.0
4710,2021-01-27,Caesar Creek,0,2.03,2.57,2.8099999999999996,36.2
4722,2021-01-28,Caesar Creek,0,0.0,2.0599999999999996,2.81,35.4
4731,2021-01-29,Caesar Creek,1,0.0,2.03,2.57,35.8
4750,2021-01-30,Caesar Creek,0,1.9400000000000002,1.9400000000000002,4.0,36.2
4758,2021-01-31,Caesar Creek,0,1.21,3.1500000000000004,5.180000000000001,35.2
4770,2021-02-01,Caesar Creek,0,2.4000000000000004,5.550000000000001,5.550000000000001,34.8
4787,2021-02-02,Caesar Creek,0,0.0,3.6100000000000003,5.550000000000001,35.4
4799,2021-02-03,Caesar Creek,0,0.0,2.4000000000000004,5.550000000000001,35.6
4806,2021-02-04,Caesar Creek,0,0.14,0.14,3.750000000000001,36.0
4819,2021-02-05,Caesar Creek,0,0.0,0.14,2.540000000000001,35.6
4831,2021-02-06,Caesar Creek,0,0.0,0.14,0.14000000000000046,36.8
4842,2021-02-07,Caesar Creek,0,0.1,0.1,0.24000000000000046,35.8
4855,2021-02-08,Caesar Creek,0,6.0200000000000005,6.12,6.260000000000001,36.0
4866,2021-02-09,Caesar Creek,0,4.319999999999999,10.44,10.440000000000001,34.2
4878,2021-02-10,Caesar Creek,0,3.39,13.73,13.83,31.2
4895,2021-02-11,Caesar Creek,0,0.2,7.909999999999999,14.030000000000001,28.8
4902,2021-02-12,Caesar Creek,0,0.21000000000000002,3.8000000000000003,14.14,29.6
4914,2021-02-13,Caesar Creek,1,0.0,0.41000000000000003,8.12,27.4
4926,2021-02-14,Caesar Creek,1,0.0,0.21000000000000002,3.8000000000000003,26.8
4938,2021-02-15,Caesar Creek,0,4.12,4.12,4.53,26.4
4954,2021-02-16,Caesar Creek,0,0.63,4.75,4.96,25.2
4967,2021-02-17,Caesar Creek,0,0.32,5.07,5.07,23.4
4975,2021-02-18,Caesar Creek,0,1.79,2.74,6.86,23.8
4986,2021-02-19,Caesar Creek,0,0.0,2.1100000000000003,6.86,23.8
4998,2021-02-20,Caesar Creek,1,0.0,1.79,2.74,26.2
5015,2021-02-21,Caesar Creek,1,0.0,0.0,2.1100000000000003,30.6
5022,2021-02-22,Caesar Creek,0,0.04,0.04,1.83,35.2
5034,2021-02-23,Caesar Creek,0,0.0,0.04,0.04,40.4
5047,2021-02-24,Caesar Creek,0,0.03,0.07,0.07,47.8
5059,2021-02-25,Caesar Creek,0,0.0,0.03,0.07,50.6
5075,2021-02-26,Caesar Creek,0,0.03,0.06,0.1,51.4
5082,2021-02-27,Caesar Creek,0,0.03,0.06,0.09,54.0
5095,2021-02-28,Caesar Creek,0,2.08,2.14,2.17,55.4
5106,2021-03-01,Caesar Creek,0,0.0,2.1100000000000003,2.14,53.0
5118,2021-03-02,Caesar Creek,0,0.0,2.08,2.14,52.8
5135,2021-03-03,Caesar Creek,0,0.0,0.0,2.11,56.0
5143,2021-03-04,Caesar Creek,0,0.0,0.0,2.08,54.6
5154,2021-03-05,Caesar Creek,0,0.0,0.0,0.0,52.0
5167,2021-03-06,Caesar Creek,0,0.0,0.0,0.0,51.0
5179,2021-03-07,Caesar Creek,0,0.0,0.0,0.0,52.0
5190,2021-03-08,Caesar Creek,0,0.0,0.0,0.0,52.6
5203,2021-03-09,Caesar Creek,1,0.0,0.0,0.0,55.6
5214,2021-03-10,Caesar Creek,1,0.0,0.0,0.0,60.2
5226,2021-03-11,Caesar Creek,0,0.57,0.57,0.57,64.0
5243,2021-03-12,Caesar Creek,0,0.14,0.71,0.71,66.0
5250,2021-03-13,Caesar Creek,1,0.0,0.71,0.71,63.4
5263,2021-03-14,Caesar Creek,1,0.0,0.14,0.71,61.0
5275,2021-03-15,Caesar Creek,0,0.29,0.29,1.0,55.4
5287,2021-03-16,Caesar Creek,0,0.0,0.29,0.43,53.6
5298,2021-03-17,Caesar Creek,0,0.12,0.41,0.41,53.8
5311,2021-03-18,Caesar Creek,0,0.4,0.52,0.81,54.6
5322,2021-03-19,Caesar Creek,0,0.0,0.52,0.81,53.6
5334,2021-03-20,Caesar Creek,0,0.0,0.4,0.52,57.2
5351,2021-03-21,Caesar Creek,1,0.0,0.0,0.52,59.0
5358,2021-03-22,Caesar Creek,1,0.0,0.0,0.4,60.6
5370,2021-03-23,Caesar Creek,1,0.0,0.0,0.0,63.6
5382,2021-03-24,Caesar Creek,0,0.02,0.02,0.02,68.4
5394,2021-03-25,Caesar Creek,0,0.47,0.49,0.49,69.2
5410,2021-03-26,Caesar Creek,0,0.0,0.49,0.49,68.6
5423,2021-03-27,Caesar Creek,0,0.0,0.47,0.49,69.2
5431,2021-03-28,Caesar Creek,0,0.88,0.88,1.37,67.2
5442,2021-03-29,Caesar Creek,0,0.0,0.88,1.35,64.2
5454,2021-03-30,Caesar Creek,0,0.1,0.98,0.98,66.0
5471,2021-03-31,Caesar Creek,0,0.24,0.33999999999999997,1.22,64.8
5478,2021-04-01,Caesar Creek,0,0.01,0.35,1.23,57.8
5490,2021-04-02,Caesar Creek,1,0.0,0.25,0.35,55.2
5503,2021-04-03,Caesar Creek,1,0.0,0.01,0.35,56.0
5515,2021-04-04,Caesar Creek,1,0.0,0.0,0.25,56.0
5531,2021-04-05,Caesar Creek,1,0.0,0.0,0.01,59.8
5538,2021-04-06,Caesar Creek,1,0.0,0.0,0.0,67.6
5551,2021-04-07,Caesar Creek,1,0.0,0.0,0.0,74.2
5562,2021-04-08,Caesar Creek,0,0.02,0.02,0.02,75.4
5574,2021-04-09,Caesar Creek,1,0.0,0.02,0.02,76.6
5591,2021-04-10,Caesar Creek,0,0.51,0.53,0.53,75.0
5599,2021-04-11,Caesar Creek,0,0.05,0.56,0.5800000000000001,70.8
5610,2021-04-12,Caesar Creek,0,0.0,0.56,0.5800000000000001,68.0
5623,2021-04-13,Caesar Creek,0,0.0,0.05,0.56,67.6
5635,2021-04-14,Caesar Creek,1,0.0,0.0,0.56,64.0
5646,2021-04-15,Caesar Creek,1,0.0,0.0,0.05,61.4
5659,2021-04-16,Caesar Creek,1,0.0,0.0,0.0,62.4
5670,2021-04-17,Caesar Creek,1,0.01,0.01,0.01,60.2
5682,2021-04-18,Caesar Creek,1,0.0,0.01,0.01,59.6
5699,2021-04-19,Caesar Creek,1,0.0,0.01,0.01,60.6
5706,2021-04-20,Caesar Creek,0,0.76,0.76,0.77,63.2
5718,2021-04-21,Caesar Creek,0,2.63,3.3899999999999997,3.4,60.0
5731,2021-04-22,Caesar Creek,0,0.0,3.3899999999999997,3.39,59.6
5743,2021-04-23,Caesar Creek,0,0.0,2.63,3.39,58.6
5754,2021-04-24,Caesar Creek,0,0.23,0.23,3.62,55.8
5767,2021-04-25,Caesar Creek,1,0.0,0.23,2.86,55.0
5778,2021-04-26,Caesar Creek,1,0.0,0.23,0.23,60.6
5795,2021-04-27,Caesar Creek,1,0.0,0.0,0.23,66.0
5807,2021-04-28,Caesar Creek,0,0.18,0.18,0.41000000000000003,70.4
5814,2021-04-29,Caesar Creek,0,1.34,1.52,1.52,73.8
5827,2021-04-30,Caesar Creek,0,0.0,1.52,1.52,75.2
5839,2021-05-01,Caesar Creek,1,0.0,1.34,1.52,74.8
5850,2021-05-02,Caesar Creek,1,0.02,0.02,1.54,74.0
5863,2021-05-03,Caesar Creek,0,0.28,0.30000000000000004,1.6400000000000001,72.8
5875,2021-05-04,Caesar Creek,0,1.07,1.37,1.37,73.4
5887,2021-05-05,Caesar Creek,0,0.07,1.4200000000000002,1.4400000000000002,71.8
5898,2021-05-06,Caesar Creek,0,0.17,1.31,1.61,70.4
5910,2021-05-07,Caesar Creek,0,0.26,0.5,1.85,67.6
5927,2021-05-08,Caesar Creek,0,0.01,0.44,1.58,64.6
5937,2021-05-09,Caesar Creek,0,0.65,0.92,1.1600000000000001,63.2
5946,2021-05-10,Caesar Creek,0,0.0,0.66,1.0899999999999999,63.2
5959,2021-05-11,Caesar Creek,0,0.0,0.65,0.92,62.6
5971,2021-05-12,Caesar Creek,0,0.0,0.0,0.66,62.8
5987,2021-05-13,Caesar Creek,1,0.0,0.0,0.65,64.2
5994,2021-05-14,Caesar Creek,1,0.0,0.0,0.0,65.4
6007,2021-05-15,Caesar Creek,1,0.0,0.0,0.0,67.2
6018,2021-05-16,Caesar Creek,1,0.0,0.0,0.0,69.0
6030,2021-05-17,Caesar Creek,0,1.53,1.53,1.53,69.6
6047,2021-05-18,Caesar Creek,0,0.0,1.53,1.53,72.0
6055,2021-05-19,Caesar Creek,0,0.0,1.53,1.53,73.8
6066,2021-05-20,Caesar Creek,1,0.0,0.0,1.53,76.4
6079,2021-05-21,Caesar Creek,1,0.0,0.0,1.53,79.2
6091,2021-05-22,Caesar Creek,1,0.0,0.0,0.0,82.8
6102,2021-05-23,Caesar Creek,1,0.0,0.0,0.0,84.2
6115,2021-05-24,Caesar Creek,1,0.0,0.0,0.0,85.6
6126,2021-05-25,Caesar Creek,1,0.0,0.0,0.0,86.2
6138,2021-05-26,Caesar Creek,1,0.42,0.42,0.42,85.4
6155,2021-05-27,Caesar Creek,1,0.0,0.42,0.42,84.6
6167,2021-05-28,Caesar Creek,0,0.31,0.73,0.73,82.0
6175,2021-05-29,Caesar Creek,0,0.0,0.31,0.73,75.6
6187,2021-05-30,Caesar Creek,1,0.0,0.31,0.73,70.6
6199,2021-05-31,Caesar Creek,1,0.0,0.0,0.31,69.4
6210,2021-06-01,Caesar Creek,1,0.03,0.03,0.33999999999999997,68.2
6223,2021-06-02,Caesar Creek,0,0.56,0.5900000000000001,0.5900000000000001,67.0
6234,2021-06-03,Caesar Creek,0,0.32,0.9100000000000001,0.9100000000000001,70.2
6246,2021-06-04,Caesar Creek,0,0.0,0.8800000000000001,0.9100000000000001,74.8
6263,2021-06-05,Caesar Creek,0,0.0,0.32,0.9100000000000001,77.0
6270,2021-06-06,Caesar Creek,1,0.03,0.03,0.91,78.6
6282,2021-06-07,Caesar Creek,0,1.05,1.08,1.4,81.6
6294,2021-06-08,Caesar Creek,0,0.02,1.1,1.1,83.2
6306,2021-06-09,Caesar Creek,0,0.38,1.4500000000000002,1.48,81.4
6322,2021-06-10,Caesar Creek,0,0.02,0.42000000000000004,1.5,81.0
6335,2021-06-11,Caesar Creek,0,0.29,0.69,1.76,81.6
6342,2021-06-12,Caesar Creek,0,0.0,0.31,0.71,83.6
6355,2021-06-13,Caesar Creek,1,0.0,0.29,0.69,85.6
6367,2021-06-14,Caesar Creek,1,0.0,0.0,0.31,88.2
6378,2021-06-15,Caesar Creek,1,0.0,0.0,0.29,88.0
6393,2021-06-16,Caesar Creek,1,0.0,0.0,0.0,86.8
6402,2021-06-17,Caesar Creek,1,0.0,0.0,0.0,85.2
6415,2021-06-18,Caesar Creek,0,0.99,0.99,0.99,84.8
6427,2021-06-19,Caesar Creek,0,2.73,3.7199999999999998,3.7199999999999998,83.2
6443,2021-06-20,Caesar Creek,0,0.0,3.72,3.72,84.2
6450,2021-06-21,Caesar Creek,0,0.02,2.7500000000000004,3.74,84.8
6463,2021-06-22,Caesar Creek,0,0.0,0.02,3.74,82.2
6474,2021-06-23,Caesar Creek,1,0.0,0.02,2.75,79.8
6486,2021-06-24,Caesar Creek,1,0.0,0.0,0.020000000000000445,80.0
6503,2021-06-25,Caesar Creek,1,0.01,0.01,0.030000000000000443,79.2
6511,2021-06-26,Caesar Creek,1,0.0,0.01,0.010000000000000444,79.8
6522,2021-06-27,Caesar Creek,1,0.0,0.01,0.010000000000000444,83.4
6534,2021-06-28,Caesar Creek,1,0.0,0.0,0.010000000000000444,86.6
6546,2021-06-29,Caesar Creek,0,0.59,0.59,0.6000000000000004,89.0
6555,2021-06-30,Caesar Creek,0,1.59,2.18,2.1800000000000006,89.2
6574,2021-07-01,Caesar Creek,0,0.52,2.7,2.7,87.8
6582,2021-07-02,Caesar Creek,1,0.0,2.1100000000000003,2.7,85.2
6594,2021-07-03,Caesar Creek,1,0.0,0.5199999999999998,2.7,82.8
6611,2021-07-04,Caesar Creek,1,0.0,0.0,2.1100000000000003,81.4
6623,2021-07-05,Caesar Creek,1,0.0,0.0,0.5200000000000002,82.6
6630,2021-07-06,Caesar Creek,1,0.0,0.0,0.0,84.8
6643,2021-07-07,Caesar Creek,1,0.0,0.0,0.0,87.4
6655,2021-07-08,Caesar Creek,1,0.0,0.0,0.0,88.0
6666,2021-07-09,Caesar Creek,1,0.0,0.0,0.0,85.6
6679,2021-07-10,Caesar Creek,0,0.62,0.6199999999999998,0.6200000000000002,83.6
6690,2021-07-11,Caesar Creek,0,0.53,1.15,1.1500000000000004,81.8
6702,2021-07-12,Caesar Creek,0,0.21,1.3599999999999999,1.3600000000000003,80.8
6719,2021-07-13,Caesar Creek,0,0.24,0.9799999999999998,1.6000000000000003,80.8
6726,2021-07-14,Caesar Creek,0,0.0,0.44999999999999973,1.6000000000000003,82.6
6738,2021-07-15,Caesar Creek,0,0.0,0.23999999999999977,0.9800000000000002,84.2
6750,2021-07-16,Caesar Creek,0,1.86,1.8599999999999999,2.3100000000000005,85.2
6762,2021-07-17,Caesar Creek,0,0.51,2.37,2.6100000000000003,85.0
6778,2021-07-18,Caesar Creek,0,0.0,2.37,2.37,85.0
6791,2021-07-19,Caesar Creek,1,0.0,0.5099999999999998,2.37,85.0
6799,2021-07-20,Caesar Creek,1,0.0,0.0,2.37,84.4
6810,2021-07-21,Caesar Creek,1,0.0,0.0,0.5100000000000002,83.6
6822,2021-07-22,Caesar Creek,1,0.0,0.0,0.0,83.6
6839,2021-07-23,Caesar Creek,1,0.0,0.0,0.0,83.8
6846,2021-07-24,Caesar Creek,1,0.0,0.0,0.0,84.0
6859,2021-07-25,Caesar Creek,1,0.08,0.07999999999999978,0.08000000000000022,84.8
6871,2021-07-26,Caesar Creek,1,0.0,0.07999999999999978,0.08000000000000022,86.6
6883,2021-07-27,Caesar Creek,1,0.0,0.07999999999999978,0.08000000000000022,87.8
6894,2021-07-28,Caesar Creek,1,0.0,0.0,0.08000000000000022,88.6
6907,2021-07-29,Caesar Creek,1,0.0,0.0,0.08000000000000022,89.2
6918,2021-07-30,Caesar Creek,1,0.0,0.0,0.0,88.4
6930,2021-07-31,Caesar Creek,1,0.0,0.0,0.0,85.8
6947,2021-08-01,Caesar Creek,1,0.14,0.1399999999999998,0.14000000000000024,84.2
6955,2021-08-02,Caesar Creek,1,0.0,0.1399999999999998,0.14000000000000024,82.8
6966,2021-08-03,Caesar Creek,1,0.0,0.1399999999999998,0.14000000000000024,81.6
6979,2021-08-04,Caesar Creek,1,0.0,0.0,0.14000000000000024,81.4
6991,2021-08-05,Caesar Creek,1,0.0,0.0,0.14000000000000024,83.0
7002,2021-08-06,Caesar Creek,1,0.0,0.0,0.0,84.0
7015,2021-08-07,Caesar Creek,1,0.0,0.0,0.0,85.2
7026,2021-08-08,Caesar Creek,1,0.0,0.0,0.0,86.6
7038,2021-08-09,Caesar Creek,1,0.05,0.04999999999999978,0.050000000000000225,86.0
7055,2021-08-10,Caesar Creek,1,0.36,0.40999999999999975,0.4100000000000002,86.2
7062,2021-08-11,Caesar Creek,1,0.0,0.40999999999999975,0.4100000000000002,87.4
7075,2021-08-12,Caesar Creek,1,0.0,0.35999999999999976,0.4100000000000002,88.6
7087,2021-08-13,Caesar Creek,1,0.0,0.0,0.4100000000000002,88.8
7099,2021-08-14,Caesar Creek,1,0.0,0.0,0.3600000000000002,89.6
7110,2021-08-15,Caesar Creek,0,0.7,0.6999999999999997,0.7000000000000002,87.8
7123,2021-08-16,Caesar Creek,0,1.79,2.4899999999999998,2.49,85.6
7134,2021-08-17,Caesar Creek,0,0.0,2.4899999999999998,2.49,84.2
7146,2021-08-18,Caesar Creek,1,0.0,1.7899999999999998,2.49,83.8
7163,2021-08-19,Caesar Creek,0,0.15,0.14999999999999977,2.64,84.2
7170,2021-08-20,Caesar Creek,1,0.0,0.14999999999999977,1.9400000000000002,86.4
7182,2021-08-21,Caesar Creek,1,0.0,0.14999999999999977,0.15000000000000022,87.8
7194,2021-08-22,Caesar Creek,1,0.0,0.0,0.15000000000000022,88.8
7206,2021-08-23,Caesar Creek,1,0.0,0.0,0.15000000000000022,89.4
7222,2021-08-24,Caesar Creek,1,0.0,0.0,0.0,90.6
7235,2021-08-25,Caesar Creek,0,1.04,1.0399999999999998,1.0400000000000003,89.8
7243,2021-08-26,Caesar Creek,0,0.0,1.0399999999999998,1.0400000000000003,90.6
7254,2021-08-27,Caesar Creek,0,0.36,1.4,1.4000000000000004,90.8
7266,2021-08-28,Caesar Creek,1,0.0,0.35999999999999976,1.4000000000000004,90.8
7283,2021-08-29,Caesar Creek,1,0.0,0.35999999999999976,1.4000000000000004,90.4
7290,2021-08-30,Caesar Creek,0,0.25,0.24999999999999978,0.6100000000000002,88.8
7302,2021-08-31,Caesar Creek,0,0.22,0.46999999999999975,0.8300000000000002,85.8
7315,2021-09-01,Caesar Creek,0,0.12,0.5899999999999997,0.5900000000000002,83.6
7327,2021-09-02,Caesar Creek,1,0.0,0.33999999999999975,0.5900000000000002,81.2
7338,2021-09-03,Caesar Creek,1,0.0,0.11999999999999977,0.5900000000000002,78.8
7351,2021-09-04,Caesar Creek,1,0.06,0.059999999999999776,0.40000000000000024,79.6
7362,2021-09-05,Caesar Creek,0,0.63,0.6899999999999997,0.8100000000000003,80.2
7379,2021-09-06,Caesar Creek,1,0.0,0.6899999999999998,0.6900000000000003,80.6
7391,2021-09-07,Caesar Creek,1,0.0,0.6299999999999999,0.6900000000000003,81.2
7398,2021-09-08,Caesar Creek,1,0.08,0.07999999999999978,0.7700000000000002,81.8
7411,2021-09-09,Caesar Creek,1,0.0,0.07999999999999978,0.7100000000000002,81.0
7423,2021-09-10,Caesar Creek,1,0.0,0.07999999999999978,0.08000000000000033,80.8
7434,2021-09-11,Caesar Creek,1,0.0,0.0,0.08000000000000033,80.2
7447,2021-09-12,Caesar Creek,1,0.0,0.0,0.08000000000000033,80.6
7459,2021-09-13,Caesar Creek,1,0.0,0.0,0.0,81.2
7471,2021-09-14,Caesar Creek,1,0.0,0.0,0.0,83.2
7482,2021-09-15,Caesar Creek,1,0.04,0.03999999999999978,0.040000000000000334,83.2
7494,2021-09-16,Caesar Creek,1,0.0,0.03999999999999978,0.040000000000000334,83.4
7511,2021-09-17,Caesar Creek,1,0.01,0.04999999999999978,0.050000000000000336,83.8
7523,2021-09-18,Caesar Creek,1,0.0,0.009999999999999778,0.050000000000000336,84.6
7530,2021-09-19,Caesar Creek,1,0.09,0.09999999999999977,0.14000000000000035,84.4
7543,2021-09-20,Caesar Creek,0,0.83,0.9199999999999997,0.9300000000000003,83.4
7555,2021-09-21,Caesar Creek,1,0.04,0.9599999999999997,0.9700000000000003,82.2
7566,2021-09-22,Caesar Creek,0,0.79,1.6599999999999997,1.7500000000000004,79.0
7579,2021-09-23,Caesar Creek,0,0.03,0.8599999999999999,1.7800000000000002,74.8
7590,2021-09-24,Caesar Creek,1,0.0,0.8199999999999998,1.6900000000000002,72.4
7602,2021-09-25,Caesar Creek,1,0.0,0.029999999999999777,0.8600000000000004,71.8
7619,2021-09-26,Caesar Creek,1,0.0,0.0,0.8200000000000004,71.8
7626,2021-09-27,Caesar Creek,1,0.0,0.0,0.030000000000000332,74.2
7638,2021-09-28,Caesar Creek,1,0.0,0.0,0.0,77.4
7650,2021-09-29,Caesar Creek,1,0.0,0.0,0.0,79.2
7662,2021-09-30,Caesar Creek,1,0.0,0.0,0.0,80.8
7678,2021-10-01,Caesar Creek,1,0.0,0.0,0.0,81.6
7691,2021-10-02,Caesar Creek,1,0.04,0.03999999999999978,0.040000000000000334,81.0
7699,2021-10-03,Caesar Creek,0,0.55,0.5899999999999999,0.5900000000000004,78.6
7710,2021-10-04,Caesar Creek,1,0.0,0.5899999999999999,0.5900000000000004,77.2
7722,2021-10-05,Caesar Creek,1,0.0,0.5499999999999998,0.5900000000000004,77.4
7739,2021-10-06,Caesar Creek,0,0.54,0.5399999999999998,1.1300000000000003,77.0
7746,2021-10-07,Caesar Creek,0,0.94,1.4799999999999998,2.0300000000000002,76.6
7758,2021-10-08,Caesar Creek,1,0.0,1.4799999999999998,1.4800000000000004,77.8
7771,2021-10-09,Caesar Creek,1,0.0,0.9399999999999997,1.4800000000000004,78.6
7783,2021-10-10,Caesar Creek,1,0.0,0.0,1.4800000000000004,78.8
7799,2021-10-11,Caesar Creek,1,0.0,0.0,0.9400000000000003,79.4
7806,2021-10-12,Caesar Creek,1,0.0,0.0,0.0,79.0
7819,2021-10-13,Caesar Creek,1,0.03,0.029999999999999777,0.030000000000000332,78.6
7830,2021-10-14,Caesar Creek,1,0.0,0.029999999999999777,0.030000000000000332,78.6
7842,2021-10-15,Caesar Creek,0,1.27,1.2999999999999998,1.3000000000000003,76.6
7859,2021-10-16,Caesar Creek,0,0.04,1.3099999999999998,1.3400000000000003,73.2
7867,2021-10-17,Caesar Creek,1,0.0,1.3099999999999998,1.3400000000000003,71.2
7878,2021-10-18,Caesar Creek,1,0.0,0.03999999999999978,1.3100000000000003,69.8
7891,2021-10-19,Caesar Creek,1,0.0,0.0,1.3100000000000003,67.8
7903,2021-10-20,Caesar Creek,1,0.0,0.0,0.04000000000000022,67.8
7914,2021-10-21,Caesar Creek,1,0.02,0.01999999999999978,0.020000000000000222,69.8
7927,2021-10-22,Caesar Creek,1,0.04,0.059999999999999776,0.06000000000000022,67.4
7938,2021-10-23,Caesar Creek,1,0.04,0.09999999999999978,0.10000000000000023,65.4
7950,2021-10-24,Caesar Creek,1,0.46,0.5399999999999998,0.5600000000000003,66.0
7967,2021-10-25,Caesar Creek,0,0.29,0.7899999999999998,0.8500000000000002,65.0
7974,2021-10-26,Caesar Creek,0,0.0,0.7499999999999998,0.8300000000000002,61.8
7986,2021-10-27,Caesar Creek,0,0.0,0.28999999999999976,0.7900000000000003,62.2
7999,2021-10-28,Caesar Creek,0,0.43,0.42999999999999977,1.1800000000000002,61.6
8011,2021-10-29,Caesar Creek,0,0.52,0.9499999999999997,1.2400000000000002,58.6
8022,2021-10-30,Caesar Creek,0,0.26,1.2099999999999997,1.2100000000000002,56.6
8035,2021-10-31,Caesar Creek,0,0.0,0.7799999999999998,1.2100000000000002,57.6
8046,2021-11-01,Caesar Creek,0,0.0,0.2599999999999998,1.2100000000000002,57.4
8063,2021-11-02,Caesar Creek,1,0.0,0.0,0.7800000000000002,56.0
8075,2021-11-03,Caesar Creek,1,0.0,0.0,0.26000000000000023,54.4
8082,2021-11-04,Caesar Creek,1,0.0,0.0,0.0,53.4
8095,2021-11-05,Caesar Creek,1,0.0,0.0,0.0,51.6
8107,2021-11-06,Caesar Creek,1,0.0,0.0,0.0,52.2
8118,2021-11-07,Caesar Creek,1,0.0,0.0,0.0,54.8
8131,2021-11-08,Caesar Creek,1,0.0,0.0,0.0,58.4
8143,2021-11-09,Caesar Creek,1,0.0,0.0,0.0,61.4
8155,2021-11-10,Caesar Creek,1,0.0,0.0,0.0,64.4
8166,2021-11-11,Caesar Creek,0,0.73,0.7299999999999998,0.7300000000000002,66.0
8178,2021-11-12,Caesar Creek,0,0.05,0.7799999999999998,0.7800000000000002,64.0
8195,2021-11-13,Caesar Creek,0,0.01,0.7899999999999998,0.7900000000000003,58.4
8205,2021-11-14,Caesar Creek,0,0.33,0.3899999999999998,1.12,53.2
8214,2021-11-15,Caesar Creek,0,0.0,0.3399999999999998,1.12,48.0
8227,2021-11-16,Caesar Creek,1,0.0,0.3299999999999998,0.39000000000000024,46.2
8239,2021-11-17,Caesar Creek,1,0.0,0.0,0.34000000000000025,49.4
8255,2021-11-18,Caesar Creek,1,0.35,0.34999999999999976,0.6800000000000002,54.2
8262,2021-11-19,Caesar Creek,1,0.0,0.34999999999999976,0.3500000000000002,54.6
8275,2021-11-20,Caesar Creek,1,0.0,0.34999999999999976,0.3500000000000002,56.6
8286,2021-11-21,Caesar Creek,0,0.41,0.40999999999999975,0.7600000000000002,54.2
8298,2021-11-22,Caesar Creek,0,0.0,0.40999999999999975,0.7600000000000002,49.4
8315,2021-11-23,Caesar Creek,0,0.0,0.40999999999999975,0.4100000000000002,45.0
8323,2021-11-24,Caesar Creek,1,0.0,0.0,0.4100000000000002,47.6
8334,2021-11-25,Caesar Creek,0,0.15,0.14999999999999977,0.5600000000000002,47.6
8346,2021-11-26,Caesar Creek,1,0.0,0.14999999999999977,0.15000000000000022,45.8
8358,2021-11-27,Caesar Creek,1,0.0,0.14999999999999977,0.15000000000000022,46.4
8367,2021-11-28,Caesar Creek,1,0.0,0.0,0.15000000000000022,47.2
8386,2021-11-29,Caesar Creek,1,0.0,0.0,0.15000000000000022,45.0
8394,2021-11-30,Caesar Creek,1,0.0,0.0,0.0,45.4
8406,2021-12-01,Caesar Creek,1,0.04,0.03999999999999978,0.04000000000000022,48.6
8423,2021-12-02,Caesar Creek,1,0.0,0.03999999999999978,0.04000000000000022,52.2
8435,2021-12-03,Caesar Creek,1,0.0,0.03999999999999978,0.04000000000000022,54.8
